material_id,formation_energy_per_atom,band_gap,pretty_formula,e_above_hull,elements,cif,spacegroup.number,crystal_system
mp-31492,-0.6138730497222219,0.0,CeGaNi,0.0,"['Ce', 'Ga', 'Ni']","# generated using pymatgen
data_CeGaNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.89442955
_cell_length_b   6.89442955
_cell_length_c   3.99527200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CeGaNi
_chemical_formula_sum   'Ce3 Ga3 Ni3'
_cell_volume   164.46506448
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.00000000  0.57905100  0.50000000  1.0
  Ce  Ce1  1  0.42094900  0.42094900  0.50000000  1.0
  Ce  Ce2  1  0.57905100  0.00000000  0.50000000  1.0
  Ga  Ga3  1  0.23750800  0.00000000  0.00000000  1.0
  Ga  Ga4  1  0.76249200  0.76249200  0.00000000  1.0
  Ga  Ga5  1  0.00000000  0.23750800  0.00000000  1.0
  Ni  Ni6  1  0.66666667  0.33333333  0.00000000  1.0
  Ni  Ni7  1  0.33333333  0.66666667  0.00000000  1.0
  Ni  Ni8  1  0.00000000  0.00000000  0.50000000  1.0
",189,hexagonal
mp-11468,-0.4297041900000001,0.0,NdHg2,0.0,"['Nd', 'Hg']","# generated using pymatgen
data_NdHg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.06550387
_cell_length_b   5.06550387
_cell_length_c   3.51071800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NdHg2
_chemical_formula_sum   'Nd1 Hg2'
_cell_volume   78.01388048
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.00000000  0.00000000  0.00000000  1.0
  Hg  Hg1  1  0.66666667  0.33333333  0.50000000  1.0
  Hg  Hg2  1  0.33333333  0.66666667  0.50000000  1.0
",191,hexagonal
mp-1183844,0.01326180625,0.0,DyHo3,0.01326180625,"['Dy', 'Ho']","# generated using pymatgen
data_DyHo3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.19656825
_cell_length_b   7.19656825
_cell_length_c   5.64891900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   DyHo3
_chemical_formula_sum   'Dy2 Ho6'
_cell_volume   253.36514880
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.33333333  0.66666667  0.75000000  1.0
  Dy  Dy1  1  0.66666667  0.33333333  0.25000000  1.0
  Ho  Ho2  1  0.16636000  0.33272000  0.25000000  1.0
  Ho  Ho3  1  0.66728000  0.83364000  0.25000000  1.0
  Ho  Ho4  1  0.16636000  0.83364000  0.25000000  1.0
  Ho  Ho5  1  0.83364000  0.66728000  0.75000000  1.0
  Ho  Ho6  1  0.33272000  0.16636000  0.75000000  1.0
  Ho  Ho7  1  0.83364000  0.16636000  0.75000000  1.0
",194,hexagonal
mp-1187248,-0.1140470737499992,0.0,TaOs3,0.0281541700000005,"['Os', 'Ta']","# generated using pymatgen
data_TaOs3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.61023386
_cell_length_b   5.61023386
_cell_length_c   4.46260300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaOs3
_chemical_formula_sum   'Ta2 Os6'
_cell_volume   121.64123330
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.33333333  0.66666667  0.75000000  1.0
  Ta  Ta1  1  0.66666667  0.33333333  0.25000000  1.0
  Os  Os2  1  0.16550300  0.33100600  0.25000000  1.0
  Os  Os3  1  0.66899400  0.83449700  0.25000000  1.0
  Os  Os4  1  0.16550300  0.83449700  0.25000000  1.0
  Os  Os5  1  0.83449700  0.66899400  0.75000000  1.0
  Os  Os6  1  0.33100600  0.16550300  0.75000000  1.0
  Os  Os7  1  0.83449700  0.16550300  0.75000000  1.0
",194,hexagonal
mp-1080570,-1.2986180140862071,0.0,CsNiBr3,0.0,"['Br', 'Cs', 'Ni']","# generated using pymatgen
data_CsNiBr3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.69590814
_cell_length_b   7.69590814
_cell_length_c   6.33636400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsNiBr3
_chemical_formula_sum   'Cs2 Ni2 Br6'
_cell_volume   325.00534247
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.33333333  0.66666667  0.75000000  1.0
  Cs  Cs1  1  0.66666667  0.33333333  0.25000000  1.0
  Ni  Ni2  1  0.00000000  0.00000000  0.50000000  1.0
  Ni  Ni3  1  0.00000000  0.00000000  0.00000000  1.0
  Br  Br4  1  0.15222200  0.84777800  0.25000000  1.0
  Br  Br5  1  0.15222200  0.30444400  0.25000000  1.0
  Br  Br6  1  0.69555600  0.84777800  0.25000000  1.0
  Br  Br7  1  0.84777800  0.15222200  0.75000000  1.0
  Br  Br8  1  0.84777800  0.69555600  0.75000000  1.0
  Br  Br9  1  0.30444400  0.15222200  0.75000000  1.0
",194,hexagonal
mp-1077776,-0.6202372805555557,0.0,ScB2Ir3,0.0063373897222245,"['B', 'Ir', 'Sc']","# generated using pymatgen
data_ScB2Ir3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.46739032
_cell_length_b   5.46739032
_cell_length_c   3.06296200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScB2Ir3
_chemical_formula_sum   'Sc1 B2 Ir3'
_cell_volume   79.29255272
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.00000000  0.00000000  0.50000000  1.0
  B  B1  1  0.66666667  0.33333333  0.50000000  1.0
  B  B2  1  0.33333333  0.66666667  0.50000000  1.0
  Ir  Ir3  1  0.50000000  0.00000000  0.00000000  1.0
  Ir  Ir4  1  0.50000000  0.50000000  0.00000000  1.0
  Ir  Ir5  1  0.00000000  0.50000000  0.00000000  1.0
",191,hexagonal
mp-1208267,-0.5550934668518523,0.0,Ti5CoSb3,0.0414856566666621,"['Co', 'Sb', 'Ti']","# generated using pymatgen
data_Ti5CoSb3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.18124301
_cell_length_b   8.18124301
_cell_length_c   5.44032000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ti5CoSb3
_chemical_formula_sum   'Ti10 Co2 Sb6'
_cell_volume   315.35060103
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.25111800  0.00000000  0.75000000  1.0
  Ti  Ti1  1  0.74888200  0.00000000  0.25000000  1.0
  Ti  Ti2  1  0.00000000  0.25111800  0.75000000  1.0
  Ti  Ti3  1  0.00000000  0.74888200  0.25000000  1.0
  Ti  Ti4  1  0.74888200  0.74888200  0.75000000  1.0
  Ti  Ti5  1  0.25111800  0.25111800  0.25000000  1.0
  Ti  Ti6  1  0.33333333  0.66666667  0.50000000  1.0
  Ti  Ti7  1  0.66666667  0.33333333  0.50000000  1.0
  Ti  Ti8  1  0.66666667  0.33333333  0.00000000  1.0
  Ti  Ti9  1  0.33333333  0.66666667  0.00000000  1.0
  Co  Co10  1  0.00000000  0.00000000  0.50000000  1.0
  Co  Co11  1  0.00000000  0.00000000  0.00000000  1.0
  Sb  Sb12  1  0.61027400  0.00000000  0.75000000  1.0
  Sb  Sb13  1  0.38972600  0.00000000  0.25000000  1.0
  Sb  Sb14  1  0.00000000  0.61027400  0.75000000  1.0
  Sb  Sb15  1  0.00000000  0.38972600  0.25000000  1.0
  Sb  Sb16  1  0.38972600  0.38972600  0.75000000  1.0
  Sb  Sb17  1  0.61027400  0.61027400  0.25000000  1.0
",193,hexagonal
mp-1102478,-1.1837616899999996,0.0,ErAsPt,0.007778341071428,"['As', 'Er', 'Pt']","# generated using pymatgen
data_ErAsPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.26637017
_cell_length_b   4.26637017
_cell_length_c   15.44737900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ErAsPt
_chemical_formula_sum   'Er4 As4 Pt4'
_cell_volume   243.50198284
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Er  Er0  1  0.00000000  0.00000000  0.50000000  1.0
  Er  Er1  1  0.00000000  0.00000000  0.00000000  1.0
  Er  Er2  1  0.00000000  0.00000000  0.25000000  1.0
  Er  Er3  1  0.00000000  0.00000000  0.75000000  1.0
  As  As4  1  0.33333333  0.66666667  0.88409600  1.0
  As  As5  1  0.66666667  0.33333333  0.11590400  1.0
  As  As6  1  0.66666667  0.33333333  0.38409600  1.0
  As  As7  1  0.33333333  0.66666667  0.61590400  1.0
  Pt  Pt8  1  0.33333333  0.66666667  0.36450300  1.0
  Pt  Pt9  1  0.66666667  0.33333333  0.63549700  1.0
  Pt  Pt10  1  0.66666667  0.33333333  0.86450300  1.0
  Pt  Pt11  1  0.33333333  0.66666667  0.13549700  1.0
",194,hexagonal
mp-1091398,-0.5875008566666666,0.0,YSiAg,0.0,"['Ag', 'Si', 'Y']","# generated using pymatgen
data_YSiAg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.08022910
_cell_length_b   7.08022910
_cell_length_c   4.21604100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YSiAg
_chemical_formula_sum   'Y3 Si3 Ag3'
_cell_volume   183.03328686
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.00000000  0.41706400  0.50000000  1.0
  Y  Y1  1  0.58293600  0.58293600  0.50000000  1.0
  Y  Y2  1  0.41706400  0.00000000  0.50000000  1.0
  Si  Si3  1  0.33333333  0.66666667  0.00000000  1.0
  Si  Si4  1  0.66666667  0.33333333  0.00000000  1.0
  Si  Si5  1  0.00000000  0.00000000  0.50000000  1.0
  Ag  Ag6  1  0.00000000  0.74860500  0.00000000  1.0
  Ag  Ag7  1  0.25139500  0.25139500  0.00000000  1.0
  Ag  Ag8  1  0.74860500  0.00000000  0.00000000  1.0
",189,hexagonal
mp-30705,-0.4482766617592588,0.0,Ti4Ga3Ni2,0.0521743677777779,"['Ga', 'Ni', 'Ti']","# generated using pymatgen
data_Ti4Ga3Ni2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.32527951
_cell_length_b   7.32527951
_cell_length_c   2.82085100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ti4Ga3Ni2
_chemical_formula_sum   'Ti4 Ga3 Ni2'
_cell_volume   131.08686582
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.36687800  0.00000000  0.00000000  1.0
  Ti  Ti1  1  0.00000000  0.36687800  0.00000000  1.0
  Ti  Ti2  1  0.63312200  0.63312200  0.00000000  1.0
  Ti  Ti3  1  0.00000000  0.00000000  0.00000000  1.0
  Ga  Ga4  1  0.31368500  0.31368500  0.50000000  1.0
  Ga  Ga5  1  0.00000000  0.68631500  0.50000000  1.0
  Ga  Ga6  1  0.68631500  0.00000000  0.50000000  1.0
  Ni  Ni7  1  0.33333333  0.66666667  0.50000000  1.0
  Ni  Ni8  1  0.66666667  0.33333333  0.50000000  1.0
",189,hexagonal
mp-997008,-0.7717661820833333,0.0,TlAuO2,0.0136005397916667,"['Au', 'O', 'Tl']","# generated using pymatgen
data_TlAuO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.53956594
_cell_length_b   3.53956594
_cell_length_c   12.66485000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlAuO2
_chemical_formula_sum   'Tl2 Au2 O4'
_cell_volume   137.41390989
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.00000000  0.00000000  0.00000000  1.0
  Tl  Tl1  1  0.00000000  0.00000000  0.50000000  1.0
  Au  Au2  1  0.66666667  0.33333333  0.75000000  1.0
  Au  Au3  1  0.33333333  0.66666667  0.25000000  1.0
  O  O4  1  0.66666667  0.33333333  0.58831700  1.0
  O  O5  1  0.33333333  0.66666667  0.08831700  1.0
  O  O6  1  0.66666667  0.33333333  0.91168300  1.0
  O  O7  1  0.33333333  0.66666667  0.41168300  1.0
",194,hexagonal
mp-1215464,-0.6913973533333332,0.0,YbSiAu,0.0582349566666664,"['Au', 'Si', 'Yb']","# generated using pymatgen
data_YbSiAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.43063708
_cell_length_b   4.43063708
_cell_length_c   3.59821200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YbSiAu
_chemical_formula_sum   'Yb1 Si1 Au1'
_cell_volume   61.17158519
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.00000000  0.00000000  0.00000000  1.0
  Si  Si1  1  0.66666667  0.33333333  0.50000000  1.0
  Au  Au2  1  0.33333333  0.66666667  0.50000000  1.0
",187,hexagonal
mp-1105665,-0.5813047555555563,0.0,Dy5Si3C,0.0441998027777792,"['C', 'Dy', 'Si']","# generated using pymatgen
data_Dy5Si3C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.46428993
_cell_length_b   8.46428993
_cell_length_c   6.38243000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Dy5Si3C
_chemical_formula_sum   'Dy10 Si6 C2'
_cell_volume   396.00234161
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.66666667  0.33333333  0.00000000  1.0
  Dy  Dy1  1  0.33333333  0.66666667  0.00000000  1.0
  Dy  Dy2  1  0.33333333  0.66666667  0.50000000  1.0
  Dy  Dy3  1  0.66666667  0.33333333  0.50000000  1.0
  Dy  Dy4  1  0.77600300  0.77600300  0.75000000  1.0
  Dy  Dy5  1  0.22399700  0.00000000  0.75000000  1.0
  Dy  Dy6  1  0.00000000  0.22399700  0.75000000  1.0
  Dy  Dy7  1  0.22399700  0.22399700  0.25000000  1.0
  Dy  Dy8  1  0.77600300  0.00000000  0.25000000  1.0
  Dy  Dy9  1  0.00000000  0.77600300  0.25000000  1.0
  Si  Si10  1  0.40716700  0.40716700  0.75000000  1.0
  Si  Si11  1  0.59283300  0.00000000  0.75000000  1.0
  Si  Si12  1  0.00000000  0.59283300  0.75000000  1.0
  Si  Si13  1  0.59283300  0.59283300  0.25000000  1.0
  Si  Si14  1  0.40716700  0.00000000  0.25000000  1.0
  Si  Si15  1  0.00000000  0.40716700  0.25000000  1.0
  C  C16  1  0.00000000  0.00000000  0.00000000  1.0
  C  C17  1  0.00000000  0.00000000  0.50000000  1.0
",193,hexagonal
mp-567750,-0.3900683916666665,0.0,ScRu2,0.0,"['Sc', 'Ru']","# generated using pymatgen
data_ScRu2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.15600088
_cell_length_b   5.15600088
_cell_length_c   8.62861200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScRu2
_chemical_formula_sum   'Sc4 Ru8'
_cell_volume   198.65410234
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.33333333  0.66666667  0.43228000  1.0
  Sc  Sc1  1  0.66666667  0.33333333  0.56772000  1.0
  Sc  Sc2  1  0.66666667  0.33333333  0.93228000  1.0
  Sc  Sc3  1  0.33333333  0.66666667  0.06772000  1.0
  Ru  Ru4  1  0.17221200  0.34442400  0.75000000  1.0
  Ru  Ru5  1  0.17221200  0.82778800  0.75000000  1.0
  Ru  Ru6  1  0.34442400  0.17221200  0.25000000  1.0
  Ru  Ru7  1  0.82778800  0.65557600  0.25000000  1.0
  Ru  Ru8  1  0.65557600  0.82778800  0.75000000  1.0
  Ru  Ru9  1  0.00000000  0.00000000  0.00000000  1.0
  Ru  Ru10  1  0.82778800  0.17221200  0.25000000  1.0
  Ru  Ru11  1  0.00000000  0.00000000  0.50000000  1.0
",194,hexagonal
mp-1205820,-0.6834224766666664,0.0,TbMgAu,0.0,"['Au', 'Mg', 'Tb']","# generated using pymatgen
data_TbMgAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.68257738
_cell_length_b   7.68257738
_cell_length_c   4.08148300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbMgAu
_chemical_formula_sum   'Tb3 Mg3 Au3'
_cell_volume   208.62315555
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.59080800  0.00000000  0.00000000  1.0
  Tb  Tb1  1  0.00000000  0.59080800  0.00000000  1.0
  Tb  Tb2  1  0.40919200  0.40919200  0.00000000  1.0
  Mg  Mg3  1  0.24834900  0.00000000  0.50000000  1.0
  Mg  Mg4  1  0.00000000  0.24834900  0.50000000  1.0
  Mg  Mg5  1  0.75165100  0.75165100  0.50000000  1.0
  Au  Au6  1  0.33333333  0.66666667  0.50000000  1.0
  Au  Au7  1  0.66666667  0.33333333  0.50000000  1.0
  Au  Au8  1  0.00000000  0.00000000  0.00000000  1.0
",189,hexagonal
mp-21252,-0.4663097138888877,0.0,GdCo3B2,0.0,"['B', 'Co', 'Gd']","# generated using pymatgen
data_GdCo3B2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.02050040
_cell_length_b   5.02050040
_cell_length_c   3.01341500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GdCo3B2
_chemical_formula_sum   'Gd1 Co3 B2'
_cell_volume   65.77844302
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.00000000  0.00000000  0.00000000  1.0
  Co  Co1  1  0.50000000  0.00000000  0.50000000  1.0
  Co  Co2  1  0.50000000  0.50000000  0.50000000  1.0
  Co  Co3  1  0.00000000  0.50000000  0.50000000  1.0
  B  B4  1  0.33333333  0.66666667  0.00000000  1.0
  B  B5  1  0.66666667  0.33333333  0.00000000  1.0
",191,hexagonal
mp-1260,-0.3739570944444441,0.0,SrPd5,0.0,"['Sr', 'Pd']","# generated using pymatgen
data_SrPd5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.46059029
_cell_length_b   5.46059029
_cell_length_c   4.46436900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrPd5
_chemical_formula_sum   'Sr1 Pd5'
_cell_volume   115.28422927
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.00000000  0.00000000  0.00000000  1.0
  Pd  Pd1  1  0.66666667  0.33333333  0.00000000  1.0
  Pd  Pd2  1  0.50000000  0.00000000  0.50000000  1.0
  Pd  Pd3  1  0.50000000  0.50000000  0.50000000  1.0
  Pd  Pd4  1  0.00000000  0.50000000  0.50000000  1.0
  Pd  Pd5  1  0.33333333  0.66666667  0.00000000  1.0
",191,hexagonal
mp-1080829,-0.6222332410185187,0.0,Ti6Ge2B,0.0,"['B', 'Ge', 'Ti']","# generated using pymatgen
data_Ti6Ge2B
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.84240067
_cell_length_b   6.84240067
_cell_length_c   3.37141200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ti6Ge2B
_chemical_formula_sum   'Ti6 Ge2 B1'
_cell_volume   136.69715095
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.00000000  0.76512200  0.00000000  1.0
  Ti  Ti1  1  0.23487800  0.23487800  0.00000000  1.0
  Ti  Ti2  1  0.76512200  0.00000000  0.00000000  1.0
  Ti  Ti3  1  0.00000000  0.39249400  0.50000000  1.0
  Ti  Ti4  1  0.60750600  0.60750600  0.50000000  1.0
  Ti  Ti5  1  0.39249400  0.00000000  0.50000000  1.0
  Ge  Ge6  1  0.33333333  0.66666667  0.00000000  1.0
  Ge  Ge7  1  0.66666667  0.33333333  0.00000000  1.0
  B  B8  1  0.00000000  0.00000000  0.50000000  1.0
",189,hexagonal
mp-1245605,0.0451408312499994,0.0667999999999997,SnCN2,0.0451408312499994,"['C', 'N', 'Sn']","# generated using pymatgen
data_SnCN2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.93947483
_cell_length_b   3.93947483
_cell_length_c   10.09327100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SnCN2
_chemical_formula_sum   'Sn2 C2 N4'
_cell_volume   135.65606795
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  0.00000000  0.00000000  0.00000000  1.0
  Sn  Sn1  1  0.00000000  0.00000000  0.50000000  1.0
  C  C2  1  0.66666667  0.33333333  0.25000000  1.0
  C  C3  1  0.33333333  0.66666667  0.75000000  1.0
  N  N4  1  0.66666667  0.33333333  0.12714700  1.0
  N  N5  1  0.33333333  0.66666667  0.87285300  1.0
  N  N6  1  0.33333333  0.66666667  0.62714700  1.0
  N  N7  1  0.66666667  0.33333333  0.37285300  1.0
",194,hexagonal
